"PK_Mechanical_ID","CK_SiteID","Blower Door Trials","Blower Door Trials_notes","First Trial: Location","First Trial: Windy","First Trial: Unusual Conditions","First Trial: P25 Ring Size","First Trial: P25 House Pressure","First Trial: P25 House Pressure_notes","First Trial: P25 Fan Pressure","First Trial: P25 Fan Pressure_notes","First Trial: P25 CFM","First Trial: P25 CFM_notes","First Trial: P50 Ring Size","First Trial: P50 House Pressure","First Trial: P50 House Pressure_notes","First Trial: P50 Fan Pressure","First Trial: P50 Fan Pressure_notes","First Trial: P50 CFM","First Trial: P50 CFM_notes","First Trial: Notes","First Trial: Flow Coefficient","First Trial: Flow Coefficient_notes","First Trial: Q50","First Trial: Q50_notes","First Trial: ACH50","Second Trial: Location","Second Trial: Windy","Second Trial: Unusual Conditions","Second Trial: P25 Ring Size","Second Trial: P25 House Pressure","Second Trial: P25 House Pressure_notes","Second Trial: P25 Fan Pressure","Second Trial: P25 Fan Pressure_notes","Second Trial: P25 CFM","Second Trial: P25 CFM_notes","Second Trial: P50 Ring Size","Second Trial: P50 House Pressure","Second Trial: P50 House Pressure_notes","Second Trial: P50 Fan Pressure","Second Trial: P50 Fan Pressure_notes","Second Trial: P50 CFM","Second Trial: P50 CFM_notes","Second Trial: Notes","Second Trial: Flow Exponent","Second Trial: Flow Exponent_notes","Second Trial: Flow Coefficient","Second Trial: Flow Coefficient_notes","Second Trial: Q50","Second Trial: Q50_Notes","Second Trial: ACH50","Conditioned Volume","Conditioned Volume_notes","Building Height","Site Location"
"Mechanical_00013159","SITE_00979",1,,,,,,,,,,,,,,,,,,,"Fireplace not conducive to testing. Lots of ash.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15624.00000,,"1","HELENA, MT"
"Mechanical_00013167","SITE_00987",1,,"Front Door","Yes",,"B",24.60000,,314.00000,,1044.00000,,"A",49.70000,,85.70000,,1668.00000,,,123.58100,,1674.70000,,3.6119,,,,,,,,,,,,,,,,,,,,,,,,,,27820.00000,,"1","COLUMBIA FALLS, MT"
"Mechanical_00013168","SITE_00988",1,,"Front Door","No",,"A",25.10000,,62.40000,,1428.00000,,"A",49.50000,,149.30000,,2186.00000,,,189.29200,,2199.82000,,3.3755,,,,,,,,,,,,,,,,,,"L",,,,,,,,39102.00000,,"1.5","MISSOULA, MT"
"Mechanical_00013169","SITE_00990",1,,"Front Door","No",,"A",-25.10000,,-61.10000,,1421.00000,,"A",-49.90000,,-161.70000,,2258.00000,,,161.90500,,2261.05000,,5.4439,,,,,,,,,,,,,,,,,,,,,,,,,,24920.00000,,"1.5","MISSOULA, MT"
"Mechanical_00013174","SITE_00996",1,,"Front Door","No","None","0",24.90000,,29.10000,,2622.00000,,"0",49.90000,,70.60000,,4080.00000,,,339.28500,,4085.20000,,4.9062,,,,,,,,,,,,,,,,,,,,,,,,,,49960.00000,,"1","TOWNSEND, MT"
"Mechanical_00013175","SITE_00998",1,,,,,,,,,,,,,,,,,,,"Did not perform test due to renovation in progress. Exposed insulation and gaps in ceiling.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18852.00000,,"1.5","GREAT FALLS, MT"
"Mechanical_00013176","SITE_00999",1,,"Front Door","No",,"0",25.00000,,50.80000,,3371.00000,,"0",50.00000,,106.50000,,4998.00000,,,541.35900,,4998.00000,,19.6321,,,,,,,,,,,,,,,,,,,,,,,,,,15275.00000,,"1.5","HELENA, MT"
"Mechanical_00013177","SITE_01000",1,,"Front Door","No",,"B",-25.00000,,-314.00000,,1098.00000,,"A",-50.10000,,-78.00000,,1570.00000,,,209.65100,,1568.39000,,10.7978,,,,,,,,,,,,,,,,,,,,,,,,,,8715.00000,,"1","MISSOULA, MT"
"Mechanical_00013188","SITE_01018",2,,"Back Door","No",,"A",24.80000,,62.90000,,1418.00000,,"A",49.90000,,158.80000,,2264.00000,,,165.39300,,2267.04000,,10.8401,"Back","No",,"A",24.90000,,62.50000,,1438.00000,,"A",49.80000,,165.60000,,2294.00000,,,0.67380,,164.81500,,2300.20000,,10.9987,12548.00000,,"2","ANACONDA, MT"
"Mechanical_00013189","SITE_01019",1,,"Basement Door","No",,"A",25.00000,,116.00000,,1908.00000,,"0",49.90000,,39.80000,,3065.00000,,"Old houses are not very tight, single pane wood frame double hung windows cr. 1900 are not very tight",209.82700,,3069.21000,,16.9961,,,,,,,,,,,,,,,,,,,,,,,,,,10835.00000,,"1.5","HELENA, MT"
"Mechanical_00013196","SITE_01030",1,,"Front","No",,"0",25.00000,,38.00000,,3033.00000,,"0",50.20000,,98.20000,,4677.00000,,,410.57100,,4665.42000,,8.3652,,,,,,,,,,,,,,,,,,,,,,,,,,33463.00000,,"2","FLORENCE, MT"
"Mechanical_00013198","SITE_01032",1,,"Front Door","No",,"B",26.70000,,249.30000,,917.00000,,"A",49.80000,,47.60000,,1267.00000,,,166.92200,,1269.64000,,6.4242,,,,,,,,,,,,,,,,,,,,,,,,,,11858.00000,,"1.5","BUTTE, MT"
"Mechanical_00013199","SITE_01035",1,,,,,,,,,,,,,,,,,,,"Can't run blower door test due to asbestos-containing insulation in attic.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10786.00000,,"1","BUTTE, MT"
"Mechanical_00013200","SITE_01037",1,,"Front Door","No","None","A",24.80000,,113.40000,,1893.00000,,"0",49.60000,,40.70000,,3088.00000,,,196.18700,,3105.56000,,4.6759,,,,,,,,,,,,,,,,,,,,,,,,,,39850.00000,,"2","TROUT CREEK, MT"
"Mechanical_00013201","SITE_01038",1,,"Front Door","No",,"B",25.00000,,131.00000,,684.00000,,"B",43.70000,,263.00000,,962.00000,,,95.79450,,1044.46000,,2.4564,,,,,,,,,,,,,,,,,,,,,,,,,,25512.00000,,"1.5","CLANCY, MT"
"Mechanical_00013210","SITE_01056",1,,,,,,,,,,,,,,,,,,,"Fireplace and space heating stove could not be sealed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14450.00000,,"1.5","BOZEMAN, MT"
"Mechanical_00013211","SITE_01059",1,,"Basement Front","No",,"B",25.40000,,162.60000,,747.00000,,"A",49.30000,,40.80000,,1164.00000,,,85.84660,,1175.03000,,3.7297,,,,,,,,,,,,,,,,,,,,,,,,,,18903.00000,,"1.5","CLANCY, MT"
"Mechanical_00013221","SITE_01382",1,,,,,,,,,,,,,,,,,,,"Did not run a blower door as resident had a respiratory condition",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7296.00000,,"1","SPRINGFIELD, OR"
"Mechanical_00013004","SITE_00185",1,,"Front","No",,"A",25.10000,,38.00000,,1093.00000,,"A",50.40000,,108.90000,,1827.00000,,,101.65400,,1816.30000,,4.6039,,,,,,,,,,,,,,,,,,,,,,,,,,23671.00000,,"2","EAGLE, ID"
"Mechanical_00013007","SITE_00236",1,,,,,,,,,,,,,,,,,,,"Homeowner had asthma.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15249.00000,,"1","MALAD CITY, ID"
"Mechanical_00013012","SITE_00241",1,,"Front Door","No","Gap around swamp cooler. This is better sealed in winter","A",24.40000,,40.80000,,1163.00000,,"A",49.70000,,95.70000,,1765.00000,,,178.67900,,1771.24000,,8.0511,,,,,,,,,,,,,,,,,,,,,,,,,,13200.00000,,"1","FILER, ID"
"Mechanical_00013014","SITE_00243",1,,"Not",,"Unfinished under construction home",,,,,,,,,,,,,,,"Did not perform  see photos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26126.00000,,"1.5","KINGSTON, ID"
"Mechanical_00013019","SITE_00257",1,,"Front","No",,"A",-24.90000,,-56.90000,,1364.00000,,"A",-50.20000,,-150.70000,,2177.00000,,,159.89200,,2171.21000,,8.8225,,,,,,,,,,,,,,,,,,,,,,,,,,14766.00000,,"1","BOISE, ID"
"Mechanical_00013022","SITE_00267",1,,"Front Door",,,"B",-25.00000,,-139.00000,,717.00000,,"A",-50.80000,,-32.40000,,1063.00000,,,119.98700,,1053.67000,,4.9553,,,,,,,,,,,,,,,,,,,,,,,,,,12758.00000,,"1","POST FALLS, ID"
"Mechanical_00013024","SITE_00269",1,,"Side West Entry","Yes",,"B",-25.10000,,-185.80000,,833.00000,,"A",-50.10000,,-46.70000,,1212.00000,,,144.95600,,1210.69000,,5.5417,,,,,,,,,,,,,,,,,,,,,,,,,,13108.00000,,"1","COEUR D'ALENE, ID"
"Mechanical_00013038","SITE_00345",1,,"Front Door","No",,"B",24.10000,,215.90000,,831.00000,,"A",49.50000,,49.20000,,1274.00000,,,125.65100,,1281.62000,,3.8151,,,,,,,,,,,,,,,,,,,,,,,,,,20156.00000,,"1","NAMPA, ID"
"Mechanical_00013041","SITE_00348",1,,,,"Respiratory condition",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4406.00000,,"1","BLACKFOOT, ID"
"Mechanical_00013049","SITE_00359",1,,"Front","No",,"A",24.40000,,43.40000,,1200.00000,,"A",49.90000,,127.00000,,2033.00000,,,113.98400,,2036.00000,,7.9932,,,,,,,,,,,,,,,,,,,,,,,,,,15283.00000,,"2.5","BOISE, ID"
"Mechanical_00013054","SITE_00365",1,,"Front Door","No",,,,,,,,,,,,,,,,"Noticed dust coming out of return grill, did not continue testing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12747.00000,,"1","BOISE, ID"
"Mechanical_00013060","SITE_00370",1,,,,,,,,,,,,,,,,,,,"Did not perform test due to too many concerns of tenant's allergies to insulation, potential presence of black mold and mildew, rat poison, rat castings, and potential presence of asbestos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18840.00000,,"1.5","BLACKFOOT, ID"
"Mechanical_00013066","SITE_00378",1,,"Front Door","No","Low flow reading at 25 Pa","B",29.00000,,27.30000,,310.00000,,"B",50.50000,,62.10000,,468.00000,,,25.43340,,464.55500,,3.4378,,,,,,,,,,,,,,,,,,,,,,,,,,8108.00000,,"1","TWIN FALLS, ID"
"Mechanical_00013073","SITE_00385",1,,"Front Door","Yes",,"A",24.50000,,67.30000,,1508.00000,,"0",49.10000,,28.40000,,2552.00000,,,134.00700,,2587.32000,,9.0376,,,,,,,,,,,,,,,,,,,,,,,,,,17177.00000,,"2","HEYBURN, ID"
"Mechanical_00013074","SITE_00386",1,,"Front Door","No",,"A",25.50000,,127.50000,,2069.00000,,"0",50.70000,,44.70000,,3254.00000,,,244.91000,,3224.33000,,6.9398,,,,,,,,,,,,,,,,,,,,,,,,,,27877.00000,,"1","PINGREE, ID"
"Mechanical_00013078","SITE_00862",1,,"Front Door","No",,"B",25.70000,,149.60000,,732.00000,,"A",50.50000,,48.00000,,1180.00000,,,73.76470,,1171.73000,,10.5371,,,,,,,,,,,,,,,,,,,,,,,,,,6672.00000,,"1","BOZEMAN, MT"
"Mechanical_00013083","SITE_00868",1,,,,,"B",25.60000,,145.30000,,718.00000,,"A",49.70000,,35.30000,,1076.00000,,,99.40470,,1079.96000,,6.8678,,,,,,,,,,,,,,,,,,,,,,,,,,9435.00000,,"1","FLORENCE, MT"
"Mechanical_00013084","SITE_00869",1,,"Front Door","No",,"B",24.50000,,164.50000,,768.00000,,"A",51.10000,,44.90000,,1212.00000,,,105.48600,,1195.74000,,6.1567,,,,,,,,,,,,,,,,,,,,,,,,,,11653.00000,,"1","HAMILTON, MT"
"Mechanical_00013206","SITE_01046",1,,"Front Door","No","None","B",24.90000,,268.50000,,971.00000,,"A",49.70000,,63.10000,,1421.00000,,,165.18400,,1425.72000,,5.0593,,,,,,,,,,,,,,,,,,,,,,,,,,16908.00000,,"2","KALISPELL, MT"
"Mechanical_00013208","SITE_01052",1,,"Front","No",,"A",25.20000,,50.50000,,1293.00000,,"A",50.30000,,117.80000,,1919.00000,,,204.65500,,1912.45000,,8.6805,,,,,,,,,,,,,,,,,,,,,,,,,,13219.00000,,"1","GREAT FALLS, MT"
"Mechanical_00013209","SITE_01055",1,,"Front Door.","No",,"B",25.00000,,177.10000,,792.00000,,"A",51.10000,,56.40000,,1358.00000,,,69.88020,,1335.89000,,3.1043,,,,,,,,,,,,,,,,,,,,,,,,,,25820.00000,,"1","BUTTE, MT"
"Mechanical_00013212","SITE_01062",1,,,,,,,,,,,,,,,,,,,"Did not perform test due to known presence of asbestos as informed by the home owner.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16226.00000,,"1","BUTTE, MT"
"Mechanical_00013213","SITE_01064",1,,"Kitchen Door","No","None","B",24.70000,,71.60000,,504.00000,,"B",49.90000,,181.90000,,800.00000,,,61.28950,,801.05300,,2.2636,,,,,,,,,,,,,,,,,,,,,,,,,,21233.00000,,"2","PROCTOR, MT"
"Mechanical_00013214","SITE_01066",1,,"Front Door","No",,"A",24.50000,,26.20000,,944.00000,,"A",51.80000,,66.50000,,1505.00000,,,128.69900,,1472.20000,,5.0748,,,,,,,,,,,,,,,,,,,,,,,,,,17406.00000,,"1","GREAT FALLS, MT"
"Mechanical_00013220","SITE_01379",1,,"Back Door","No",,"B",25.10000,,119.50000,,650.00000,,"B",48.30000,,293.50000,,1014.00000,,,72.78270,,1038.11000,,7.9094,,,,,,,,,,,,,,,,,,,,,,,,,,7875.00000,,"1","SALEM, OR"
"Mechanical_00013229","SITE_01422",1,,"Front Door","Yes","Windy, used bottle","A",24.70000,,56.00000,,1305.00000,,"0",49.90000,,26.60000,,2448.00000,,,74.05660,,2452.39000,,7.6621,,,,,,,,,,,,,,,,,,,,,,,,,,19204.00000,,"2","LINCOLN CITY, OR"
"Mechanical_00013230","SITE_01423",1,,"Front Door",,,"0",24.80000,,11.10000,,1664.00000,,"0",50.20000,,31.10000,,2579.00000,,,226.29400,,2572.61000,,11.0003,,,,,,,,,,,,,,,,,,,,,,,,,,14032.00000,,"2.5","PORTLAND, OR"
"Mechanical_00013243","SITE_01442",1,,,,,,,,,,,,,,,,,,,"Was unable to mask off wood stove enough to prevent ash blowing out.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.00000,,"1","BEAVERTON, OR"
"Mechanical_00013245","SITE_01445",1,,"Rear Door","No",,"0",26.00000,,34.60000,,2893.00000,,"0",47.50000,,72.00000,,4081.00000,,,450.32800,,4202.27000,,12.9790,,,,,,,,,,,,,,,,,,,,,,,,,,19426.50000,,"2","PORTLAND, OR"
"Mechanical_00013246","SITE_01446",1,,,,,,,,,,,,,,,,,,,"Owner had to leave at 6:30. Could not complete",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13615.20000,,"2","PORTLAND, OR"
"Mechanical_00013247","SITE_01447",1,,"Front Door",,,"B",25.00000,,103.80000,,596.00000,,"A",55.80000,,27.90000,,974.00000,,,83.18790,,910.75300,,4.7485,,,,,,,,,,,,,,,,,,,,,,,,,,11508.00000,,"1","HILLSBORO, OR"
"Mechanical_00013248","SITE_01449",1,,"Front Door","No",,"A",24.60000,,50.00000,,1290.00000,,"A",50.90000,,134.80000,,2074.00000,,,159.31300,,2049.98000,,12.3722,,,,,,,,,,,,,,,,,,,,,,,,,,9941.50000,,"2","PORTLAND, OR"
"Mechanical_00013260","SITE_01462",1,,,,,,,,,,,,,,,,,,,"No test performed due to possible asbestos issues and a large unsealable fireplace full of ash",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24993.20000,,"2","PORTLAND, OR"
"Mechanical_00013261","SITE_01463",1,,"Back Door","No",,"A",24.20000,,161.60000,,2308.00000,,"0",51.00000,,62.70000,,3845.00000,,,260.49500,,3793.22000,,19.5847,,,,,,,,,,,,,,,,,,,,,,,,,,11621.00000,,"1","CORVALLIS, OR"
"Mechanical_00013284","SITE_01505",1,,"Front Door","No",,"A",24.60000,,125.10000,,2017.00000,,"0",48.70000,,48.50000,,3346.00000,,,187.85200,,3411.97000,,12.8511,,,,,,,,,,,,,,,,,,,,,,,,,,15930.00000,,"1.5","MILWAUKIE, OR"
"Mechanical_00013285","SITE_01506",2,,"Front Door","Yes",,"B",27.30000,,70.00000,,500.00000,,"B",50.50000,,195.00000,,836.00000,,,31.53450,,829.07700,,4.1565,"Front","Yes",,"B",24.60000,,57.80000,,449.00000,,"B",50.20000,,201.00000,,833.00000,,,0.86645,,27.99450,,830.12400,,4.1617,11968.00000,,"2","FOREST GROVE, OR"
"Mechanical_00013005","SITE_00191",1,,"Front Door","No",,"A",25.00000,,27.90000,,970.00000,,"A",49.90000,,72.90000,,1526.00000,,,117.56900,,1528.00000,,9.1197,,,,,,,,,,,,,,,,,,,,,,,,,,10053.00000,,"1","BOISE, ID"
"Mechanical_00013006","SITE_00235",1,,"Front Door","No",,"A",25.70000,,45.40000,,1227.00000,,"A",50.90000,,105.70000,,1844.00000,,,177.16100,,1824.49000,,4.1373,,,,,,,,,,,,,,,,,,,,,,,,,,26459.00000,,"1","CHUBBUCK, ID"
"Mechanical_00013013","SITE_00242",1,,"Front Door","No",,"A",24.00000,,57.10000,,1373.00000,,"A",49.20000,,151.70000,,2195.00000,,,172.01100,,2218.26000,,9.9140,,,,,,,,,,,,,,,,,,,,,,,,,,13425.00000,,"1","HAGERMAN, ID"
"Mechanical_00013023","SITE_00268",1,,"Side Door","No",,"B",24.70000,,167.60000,,772.00000,,"A",49.20000,,42.40000,,1178.00000,,,108.02800,,1189.71000,,7.1857,,,,,,,,,,,,,,,,,,,,,,,,,,9934.00000,,"1","REXBURG, ID"
"Mechanical_00013025","SITE_00277",1,,"East","No",,"B",-24.90000,,-86.60000,,557.00000,,"B",-50.10000,,-212.70000,,878.00000,,,68.71700,,876.85900,,4.3578,,,,,,,,,,,,,,,,,,,,,,,,,,12073.00000,,"1","RATHDRUM, ID"
"Mechanical_00013030","SITE_00336",1,,,,,,,,,,,,,,,,,,,"Giant swamp cooler in window. Would not achieve realistic data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18475.00000,,"1.5","INKOM, ID"
"Mechanical_00013032","SITE_00339",1,,"Front",,,"B",24.80000,,183.10000,,804.00000,,"A",49.80000,,45.90000,,1233.00000,,,112.19600,,1236.03000,,6.0402,,,,,,,,,,,,,,,,,,,,,,,,,,12278.00000,,"2","CALDWELL, ID"
"Mechanical_00013035","SITE_00342",1,,,,,,,,,,,,,,,,,,,"One occupant was said to have sports induced asthma. Unknown insulation type in old attic.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13876.00000,,"1","IDAHO FALLS, ID"
"Mechanical_00013040","SITE_00347",1,,"Front Door","No",,"A",-25.10000,,-62.30000,,1397.00000,,"A",-50.00000,,-152.10000,,2190.00000,,,170.65200,,2190.00000,,17.6187,,,,,,,,,,,,,,,,,,,,,,,,,,7458.00000,,"1","MOUNTAIN HOME, ID"
"Mechanical_00013042","SITE_00350",2,,"Front Door","No","Pet door cover was off","A",24.60000,,60.60000,,1395.00000,,"0",50.60000,,29.00000,,2654.00000,,,80.19230,,2625.92000,,7.6084,"Front",,,,24.40000,,31.80000,,2720.00000,,"A",49.50000,,77.50000,,1615.00000,,,-0.73693,,91.06810,,5.09734,,0.0148,20708.00000,,"1.5","BOISE, ID"
"Mechanical_00013048","SITE_00357",1,,"Front Door","No",,"A",24.90000,,28.00000,,975.00000,,"A",49.10000,,67.40000,,1486.00000,,,132.57900,,1502.85000,,8.6678,,,,,,,,,,,,,,,,,,,,,,,,,,10403.00000,,"1","BUHL, ID"
"Mechanical_00013052","SITE_00363",2,,"Side Door","No",,"B",25.30000,,164.50000,,756.00000,,"A",49.10000,,48.50000,,1276.00000,,,58.99800,,1294.43000,,6.2322,"Side Door","No",,"B",25.10000,,158.60000,,748.00000,,"A",49.20000,,49.50000,,1280.00000,,,0.79821,,57.10520,,1296.59000,,6.2426,12462.00000,,"1","AMMON, ID"
"Mechanical_00013053","SITE_00364",1,,"Front Door","No",,"B",23.80000,,183.00000,,829.00000,,"A",49.50000,,53.80000,,1338.00000,,,104.39000,,1346.82000,,6.6559,,,,,,,,,,,,,,,,,,,,,,,,,,12141.00000,,"1","MERIDIAN, ID"
"Mechanical_00013055","SITE_00366",1,,"Back","No",,"0",24.90000,,35.10000,,2862.00000,,"0",50.00000,,87.40000,,4484.00000,,,360.96400,,4484.00000,,13.3651,,,,,,,,,,,,,,,,,,,,,,,,,,20130.00000,,"2","NAMPA, ID"
"Mechanical_00013065","SITE_00377",1,,"Font","No",,"B",25.20000,,111.00000,,621.00000,,"A",50.10000,,28.50000,,965.00000,,,78.36970,,963.76400,,5.7538,,,,,,,,,,,,,,,,,,,,,,,,,,10050.00000,,"1","NAMPA, ID"
"Mechanical_00013069","SITE_00381",1,,"Front Door","Yes",,"A",24.90000,,56.90000,,1402.00000,,"A",50.10000,,145.80000,,2151.00000,,,195.87200,,2148.37000,,6.7986,,,,,,,,,,,,,,,,,,,,,,,,,,18960.00000,,"1.5","MENAN, ID"
"Mechanical_00013072","SITE_00383",2,,"Front Door","No",,"B",25.40000,,140.50000,,709.00000,,"A",50.10000,,60.00000,,1393.00000,,,28.43830,,1390.24000,,3.5909,"Front Door","No",,"B",25.20000,,118.10000,,646.00000,,"A",50.40000,,32.10000,,1061.00000,,"Sealed dog door with solid plate and re-tightened frame",0.71582,,64.13340,,1054.97000,,2.7250,23229.00000,,"1","AMMON, ID"
"Mechanical_00013227","SITE_01418",1,,"Front Door",,,"0",25.20000,,28.00000,,2621.00000,,"0",50.80000,,68.90000,,4020.00000,,,365.96900,,3981.26000,,11.0422,,,,,,,,,,,,,,,,,,,,,,,,,,21633.00000,,"2","PORTLAND, OR"
"Mechanical_00013228","SITE_01421",1,,"Front Door","No",,"A",25.10000,,184.50000,,2407.00000,,"0",50.60000,,55.90000,,3640.00000,,,359.53600,,3614.47000,,17.7064,,,,,,,,,,,,,,,,,,,,,,,,,,12248.00000,,"1","MEDFORD, OR"
"Mechanical_00013235","SITE_01429",1,,"Back 2Nd Story Patio Door","No",,"A",25.60000,,35.70000,,1078.00000,,"A",50.90000,,97.80000,,1768.00000,,,104.53800,,1745.85000,,4.5307,,,,,,,,,,,,,,,,,,,,,,,,,,23120.00000,,"2","ROSEBURG, OR"
"Mechanical_00013236","SITE_01431",1,,"Rear Door","No",,"B",24.90000,,101.40000,,606.00000,,"A",49.90000,,27.90000,,966.00000,,,70.13780,,967.29800,,7.8176,,,,,,,,,,,,,,,,,,,,,,,,,,7424.00000,,"2","PORTLAND, OR"
"Mechanical_00013237","SITE_01432",1,,"Front","No",,"A",-25.20000,,-124.50000,,2060.00000,,"0",-49.90000,,-49.10000,,3320.00000,,,216.20500,,3324.65000,,12.2673,,,,,,,,,,,,,,,,,,,,,,,,,,16261.00000,,"2","WEST LINN, OR"
"Mechanical_00013238","SITE_01433",1,,"Front Door","Yes",,"A",26.70000,,114.70000,,1939.00000,,"A",47.20000,,228.80000,,2685.00000,,"I placed tube end within bag.",296.31800,,2775.43000,,18.2875,,,,,,,,,,,,,,,,,,,,,,,,,,9106.00000,,"1","ALBANY, OR"
"Mechanical_00013240","SITE_01435",1,,"Front","No",,"0",25.50000,,-113.00000,,4602.00000,,"0",29.10000,,-130.00000,,5363.00000,,"Can't reach fifty. Used Flow @50 and normal for 25",107.90200,,10042.00000,,14.8079,,,,,,,,,,,,,,,,,,,,,,,,,,40689.00000,,"1.5","LAKE OSWEGO, OR"
"Mechanical_00013254","SITE_01456",1,,,,,,,,,,,,,,,,,,,"Test could not be run due to customer needing to leave. County of Clackamas has a record of recent blower door tests done to house.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9492.00000,,"1.5","MILWAUKIE, OR"
"Mechanical_00013255","SITE_01457",1,,"Front Door",,,"A",24.90000,,35.90000,,1048.00000,,"A",50.60000,,98.20000,,1771.00000,,,96.83760,,1755.82000,,6.9218,,,,,,,,,,,,,,,,,,,,,,,,,,15220.00000,,"2","NORTH PLAINS, OR"
"Mechanical_00013256","SITE_01458",2,,"Front Door","No",,"A",25.70000,,148.90000,,2171.00000,,"0",50.80000,,62.70000,,3812.00000,,,148.52400,,3762.33000,,6.1401,,,,"A",24.70000,,134.00000,,2022.00000,,,49.50000,,68.00000,,3596.00000,,,0.82819,,142.02300,,3626.06000,,5.9177,36765.00000,,"2","WEST LINN, OR"
"Mechanical_00013257","SITE_01459",1,,"Front Door","Yes",,"A",24.60000,,117.00000,,1923.00000,,"0",50.70000,,41.40000,,3054.00000,,,247.91300,,3026.96000,,8.3280,,,,,,,,,,,,,,,,,,,,,,,,,,21808.00000,,"1.5","CORVALLIS, OR"
"Mechanical_00013258","SITE_01460",1,,,,,,,,,,,,,,,,,,,"Could not perform test due to asbestos hazard.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52500.00000,,"3+","PORTLAND, OR"
"Mechanical_00013266","SITE_01474",1,,"Front","No",,"A",25.30000,,63.00000,,1415.00000,,"A",49.70000,,159.50000,,2241.00000,,,156.77300,,2250.20000,,8.4383,,,,,,,,,,,,,,,,,,,,,,,,,,16000.00000,,"2","TIGARD, OR"
"Mechanical_00013267","SITE_01475",2,,"Front","No",,"A",24.90000,,46.10000,,1238.00000,,"A",51.10000,,154.40000,,2250.00000,,,85.59600,,2209.68000,,7.6712,"Front","No",,"A",24.90000,,46.40000,,1260.00000,,"A",50.10000,,158.00000,,2266.00000,,,0.83945,,84.78720,,2262.20000,,7.8535,17283.00000,,"1.5","EUGENE, OR"
"Mechanical_00013268","SITE_01476",1,,"Front Door","No",,"A",24.70000,,148.80000,,2221.00000,,"0",49.20000,,51.40000,,3493.00000,,,270.02400,,3530.22000,,9.8062,,,,,,,,,,,,,,,,,,,,,,,,,,21600.00000,,"2","GRESHAM, OR"
"Mechanical_00013269","SITE_01477",1,,"Front Door","No",,"0",23.50000,,43.80000,,3301.00000,,"0",49.70000,,119.20000,,5175.00000,,,496.15600,,5193.73000,,13.3859,,,,,,,,,,,,,,,,,,,,,,,,,,23280.00000,,"2","PORTLAND, OR"
"Mechanical_00013274","SITE_01485",1,,"Front Door","No",,"A",24.80000,,131.50000,,2063.00000,,"0",50.90000,,50.50000,,3415.00000,,,217.28000,,3372.56000,,12.5654,,,,,,,,,,,,,,,,,,,,,,,,,,16104.00000,,"1","PORTLAND, OR"
"Mechanical_00013287","SITE_01509",1,,"Front Door","No",,"A",24.60000,,70.70000,,1543.00000,,"A",50.20000,,186.10000,,2440.00000,,,197.10700,,2433.75000,,13.1902,,,,,,,,,,,,,,,,,,,,,,,,,,11070.80000,,"2","NEWBERG, OR"
"Mechanical_00013290","SITE_01513",1,,"Front Door","No",,"B",25.10000,,93.30000,,576.00000,,"B",50.90000,,232.40000,,900.00000,,"Door is a little crooked - small amount of air coming in where door frame is not plumb",75.31570,,889.92200,,4.6411,,,,,,,,,,,,,,,,,,,,,,,,,,11505.00000,,"1","MCMINNVILLE, OR"
"Mechanical_00013295","SITE_01529",1,,"Front Door","No",,"A",25.90000,,25.60000,,694.00000,,"A",51.30000,,54.10000,,1158.00000,,,60.62370,,1135.95000,,5.5940,,,,,,,,,,,,,,,,,,,,,,,,,,12184.00000,,"2","PORTLAND, OR"
"Mechanical_00013296","SITE_01531",1,,"Front Door","No",,"A",26.20000,,47.40000,,1268.00000,,"A",50.70000,,114.80000,,1908.00000,,,167.97800,,1891.65000,,13.8710,,,,,,,,,,,,,,,,,,,,,,,,,,8182.50000,,"2","PORTLAND, OR"
"Mechanical_00013297","SITE_01535",1,,"Front Door","No",,"A",24.70000,,71.10000,,1574.00000,,"A",49.90000,,178.60000,,2357.00000,,,249.66300,,2359.71000,,16.2814,,,,,,,,,,,,,,,,,,,,,,,,,,8696.00000,,"2","PORTLAND, OR"
"Mechanical_00013574","SITE_01616",1,,"Front Door","No","None","0",25.30000,,49.80000,,3395.00000,,"0",50.50000,,124.30000,,5332.00000,,,411.54800,,5297.46000,,13.7745,,,,,,,,,,,,,,,,,,,,,,,,,,23075.00000,,"2","SHORELINE, WA"
