"PK_ApplianceID","CK_SiteID","CK_RoomID","Type","Year of Manufacture on Nameplate","Vintage","Vintage_notes","Serial","Make","Model","Energy Star","Primary","Stove Fuel","Oven Fuel","Wifi Enabled","Notes","Room Name","Room Type"
"Appliance_00014834","SITE_01353","Room_00018817","Stove/Oven","No",2006,,"FL2 217210","General Electric","J bp67w0k2ww","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014953","SITE_01354","Room_00018828","Stove/Oven","No",,"Unknown","Unknown","General Electric","Unknown","Unknown","Yes","No Stove","Electric","Unknown","N/A","Kitchen_1","Kitchen"
"Appliance_00014954","SITE_01354","Room_00018828","Stove/Oven","No",,"Unknown","Unknown","Jenn Air","Unknown","Unknown","Yes","Electric","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014955","SITE_01354","Room_00018834","Stove/Oven","No",,"Unknown","Unknown","Eurodib","Unknown","Unknown","No","Electric","No oven","No","N/A","Family Room_3","Family Room"
"Appliance_00014826","SITE_01355","Room_00018836","Stove/Oven","No",2002,,"IMM0976315","KitchenAid","KESC307HBL7","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014865","SITE_01356","Room_00018852","Stove/Oven","No",,"Unknown","NF91B13519","Frigidaire","FEB755CEBG","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014866","SITE_01356","Room_00018852","Stove/Oven","No",2013,,"D34214776","Whirlpool","WCC31430AR00","Unknown","Yes","Electric","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014868","SITE_01357","Room_00018865","Stove/Oven","No",2013,,"NF30930183","Kenmore","790.48773901","Unknown","Yes","No Stove","Electric","No","Stove/Oven: Double ovens","Kitchen_1","Kitchen"
"Appliance_00014869","SITE_01357","Room_00018865","Stove/Oven","No",,"Unknown","Unknown","Kenmore","Unknown","Unknown","Yes","Electric","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014837","SITE_01358","Room_00018883","Stove/Oven","No",2009,,"VF91424046","Sears","790.9421240d","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_2","Kitchen"
"Appliance_00014843","SITE_01359","Room_00018892","Stove/Oven","No",2007,,"DM226286Q","General Electric","Jbp35w0k4ww","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014753","SITE_01360","Room_00018901","Stove/Oven","No",2004,,"NF41718968","Kenmore","790.47153401","No","Yes","Gas","Electric","No","N/A","Kitchen_2","Kitchen"
"Appliance_00014860","SITE_01361","Room_00018918","Stove/Oven","No",1999,,"9906178362","Amana","ARR3400W","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013078","SITE_01362","Room_00004051","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","Ffef3011lwd","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013079","SITE_01363","Room_00004060","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013080","SITE_01364","Room_00004070","Stove/Oven","Yes",2015,,"N/A","Samsung","Nx58h5600ss","Unknown","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013081","SITE_01365","Room_00004080","Stove/Oven","Yes",2005,,"N/A","Frigidaire","PLES389DCE","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013082","SITE_01366","Room_00004095","Stove/Oven","No",,"Unknown","Unknown","Hotpoint","RB757wh1ww","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013083","SITE_01367","Room_00004113","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","FEF366ECE","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013084","SITE_01368","Room_00004121","Stove/Oven","No",,"Unknown","Unknown","Electrolux","FEF352AWD","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013085","SITE_01369","Room_00004136","Stove/Oven","No",,"Unknown","Unknown","Kenmore","362.61748000","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013086","SITE_01370","Room_00004145","Stove/Oven","No",,"Unknown","Unknown","General Electric","J B620D R1WW","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013087","SITE_01371","Room_00004157","Stove/Oven","No",,"Unknown","Unknown","General Electric","Unknown","Unknown","Yes","Electric","Electric","No","Stove/Oven: Label worn","Kitchen_1","Kitchen"
"Appliance_00013088","SITE_01372","Room_00004166","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","Unknown","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013089","SITE_01373","Room_00004175","Stove/Oven","No",,"Unknown","Unknown","Hotpoint","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013090","SITE_01374","Room_00004186","Stove/Oven","No",,"Unknown","Unknown","Kenmore","790.93750102","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013091","SITE_01375","Room_00004202","Stove/Oven","No",,"Unknown","Unknown","Hotpoint","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013092","SITE_01376","Room_00004214","Stove/Oven","No",,"Unknown","Unknown","Hotpoint","B525D2WW","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013093","SITE_01377","Room_00004224","Stove/Oven","No",,"Unknown","Unknown","General Electric","J BS07 m1ww","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013094","SITE_01378","Room_00004240","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_2","Kitchen"
"Appliance_00013095","SITE_01379","Room_00004250","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","Fef352dwb","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013096","SITE_01380","Room_00004260","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","Xfc310s0aw 0","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013097","SITE_01381","Room_00004279","Stove/Oven","No",,"Unknown","Unknown","General Electric","Jbso3h2wh","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013099","SITE_01382","Room_00004299","Stove/Oven","No",,"Unknown","Unknown","Magic Chef","CER1115AAW","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013100","SITE_01383","Room_00004306","Stove/Oven","No",,"Unknown","Unknown","General Electric","JMS080A1AD","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013101","SITE_01384","Room_00004315","Stove/Oven","No",,"Unknown","Unknown","General Electric","Unknown","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013102","SITE_01385","Room_00004327","Stove/Oven","No",,"Unknown","Unknown","General Electric","JKS05G0T1BB","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013103","SITE_01386","Room_00004335","Stove/Oven","No",,"Unknown","Unknown","Kenmore","Unknown","No","Yes","Electric","Electric","No","N/A","Living Room_1","Living Room"
"Appliance_00013104","SITE_01387","Room_00004348","Stove/Oven","No",,"Unknown","Unknown","Amana","Aer5523xaw0","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013105","SITE_01388","Room_00004359","Stove/Oven","No",,"Unknown","Unknown","Kenmore","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013106","SITE_01389","Room_00004373","Stove/Oven","No",,"Unknown","Unknown","General Electric","Jb640mp1bs","Yes","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013107","SITE_01390","Room_00004383","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","Rf3528x80","No","Yes","Electric","Electric","No","N/A","Kitchen_3","Kitchen"
"Appliance_00013108","SITE_01391","Room_00004395","Stove/Oven","No",,"Unknown","Unknown","Kenmore","911.9342191","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013109","SITE_01392","Room_00004409","Stove/Oven","No",,"Unknown","Unknown","Jenn Air","Unknown","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013110","SITE_01393","Room_00004419","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","RF263LXTQ 3","No","Yes","Electric","Electric","No","N/A","Kitchen_2","Kitchen"
"Appliance_00013111","SITE_01394","Room_00004434","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","Ffef3003nwa","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013112","SITE_01395","Room_00004450","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","Rf110axsq 3","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013113","SITE_01396","Room_00004461","Stove/Oven","No",,"Unknown","Unknown","Americana","A BS200 P2WW","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013114","SITE_01397","Room_00004474","Stove/Oven","No",,"Unknown","Unknown","Unknown","JBSO3B C1AD","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013115","SITE_01398","Room_00004482","Stove/Oven","No",,"Unknown","Unknown","General Electric","J BP22B K1WH","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013116","SITE_01399","Room_00004490","Stove/Oven","No",,"Unknown","Unknown","Amana","Acr3130baw-0","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013117","SITE_01401","Room_00004520","Stove/Oven","No",,"Unknown","Unknown","Hotpoint","R B787W H1WW","Unknown","Yes","Electric","Electric","No","Stove/Oven: Serial No. GG248435R","Kitchen_1","Kitchen"
"Appliance_00013118","SITE_01402","Room_00004529","Stove/Oven","No",,"Unknown","Unknown","Hotpoint","RB53200J6AD","No","Yes","Electric","Electric","No","N/A","Kitchen_2","Kitchen"
"Appliance_00013119","SITE_01403","Room_00004545","Stove/Oven","No",,"Unknown","Unknown","Amana","ARDS802E","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013120","SITE_01404","Room_00004553","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","RFE3160W","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013121","SITE_01405","Room_00004565","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","Rf378lxkq","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013122","SITE_01406","Room_00004581","Stove/Oven","Yes",2010,,"N/A","Frigidaire","FFES3005LWA","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013123","SITE_01407","Room_00004596","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","Ffef3011lwa","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013124","SITE_01408","Room_00004607","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","RF377PXG0","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013125","SITE_01409","Room_00004618","Stove/Oven","Yes",2004,,"N/A","Frigidaire","Feb27s5abb","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013127","SITE_01411","Room_00004637","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","Rf3020xkq","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013128","SITE_01412","Room_00004656","Stove/Oven","No",,"Unknown","Unknown","General Electric","Jgb760def1ww","Unknown","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013129","SITE_01413","Room_00004666","Stove/Oven","No",,"Unknown","Unknown","Amana","AER3311WAW 1","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013130","SITE_01414","Room_00004678","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","FEF352DWA","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013131","SITE_01415","Room_00004686","Stove/Oven","No",,"Unknown","Unknown","Kenmore","911.9354591","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013132","SITE_01416","Room_00004698","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","Ffef3048lsm","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013133","SITE_01417","Room_00004711","Stove/Oven","No",,"Unknown","Unknown","General Electric","J MP31WOC2WW","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013134","SITE_01418","Room_00004732","Stove/Oven","Yes",2012,,"N/A","General Electric","Ps905s p3ss","Yes","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013135","SITE_01419","Room_00004744","Stove/Oven","Yes",2008,,"N/A","LG","LRE30453SB/00","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013136","SITE_01420","Room_00004759","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","Rf3020xkq","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013137","SITE_01421","Room_00004770","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","Unknown","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013138","SITE_01422","Room_00004790","Stove/Oven","No",,"Unknown","Unknown","Kenmore","790.94193310","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013139","SITE_01423","Room_00004806","Stove/Oven","Yes",2008,,"N/A","Kenmore","Unknown","Yes","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013140","SITE_01424","Room_00004823","Stove/Oven","No",,"Unknown","Unknown","Hotpoint","Rb737 0j4ad","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013141","SITE_01425","Room_00004850","Stove/Oven","No",,"Unknown","Unknown","Dacor","Unknown","Unknown","Yes","No Stove","Electric","Unknown","N/A","Kitchen_1","Kitchen"
"Appliance_00013142","SITE_01425","Room_00004850","Stove/Oven","No",,"Unknown","Unknown","Dacor","Unknown","Unknown","Yes","Gas","No oven","Unknown","N/A","Kitchen_1","Kitchen"
"Appliance_00013143","SITE_01426","Room_00004866","Stove/Oven","No",,"Unknown","Unknown","Jenn Air","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013144","SITE_01427","Room_00004881","Stove/Oven","No",,"Unknown","Unknown","Thermador","Unknown","Unknown","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013145","SITE_01428","Room_00004894","Stove/Oven","No",,"Unknown","Unknown","Kenmore","790.9641940C","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013146","SITE_01429","Room_00004909","Stove/Oven","No",,"Unknown","Unknown","Maytag","Merh752baq","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013147","SITE_01430","Room_00004928","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","Unknown","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013148","SITE_01431","Room_00004941","Stove/Oven","No",,"Unknown","Unknown","Kenmore","790.91062604","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013149","SITE_01432","Room_00004957","Stove/Oven","No",,"Unknown","Unknown","Jenn Air","Unknown","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013150","SITE_01432","Room_00004957","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","Unknown","Unknown","Yes","Electric","Electric","Unknown","N/A","Kitchen_1","Kitchen"
"Appliance_00013151","SITE_01432","Room_00004944","Stove/Oven","No",,"Unknown","Unknown","Jenn-Air","C202","Unknown","Unknown","Electric","Electric","Unknown","N/A","Basement_1","Basement"
"Appliance_00013152","SITE_01433","Room_00004969","Stove/Oven","No",,"Unknown","Unknown","Maytag","Merh742baq","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013153","SITE_01434","Room_00004987","Stove/Oven","Yes",2013,,"N/A","Kenmore","Unknown","Yes","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013154","SITE_01435","Room_00005013","Stove/Oven","No",,"Unknown","Unknown","KitchenAid","Kebs277wwh-1","Unknown","Yes","Gas","Electric","No","Stove/Oven: 2 ovens stacked","Kitchen_1","Kitchen"
"Appliance_00013155","SITE_01436","Room_00005028","Stove/Oven","Yes",2008,,"N/A","General Electric","Profile","Unknown","Yes","Electric","Electric","No","N/A","Dining Room_1","Dining Room"
"Appliance_00013156","SITE_01437","Room_00005058","Stove/Oven","No",,"Unknown","Unknown","Thermador","Unknown","Unknown","Yes","Electric","Electric","Unknown","N/A","Kitchen_1","Kitchen"
"Appliance_00013157","SITE_01438","Room_00005075","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","FED365EBC","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013158","SITE_01439","Room_00005091","Stove/Oven","No",,"Unknown","Unknown","Whirlpool","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013159","SITE_01440","Room_00005108","Stove/Oven","No",,"Unknown","Unknown","Maytag","MGS5870ADC","Unknown","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013160","SITE_01441","Room_00005120","Stove/Oven","No",,"Unknown","Unknown","Roper","Eep330kw","Unknown","Yes","Electric","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013161","SITE_01442","Room_00005130","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","GLEF369DSJ","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013162","SITE_01443","Room_00005150","Stove/Oven","No",,"Unknown","Unknown","Dacor","Unknown","Unknown","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013163","SITE_01443","Room_00005150","Stove/Oven","Yes",1999,,"N/A","Dacor","Unknown","Unknown","Yes","Gas","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013164","SITE_01444","Room_00005168","Stove/Oven","No",,"Unknown","Unknown","Jenn Air","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013165","SITE_01445","Room_00005191","Stove/Oven","No",,"Unknown","Unknown","Jenn Air","Unknown","Unknown","Yes","Gas","Electric","Unknown","N/A","Kitchen_1","Kitchen"
"Appliance_00013166","SITE_01446","Room_00005209","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","Fgf366eca","Unknown","Yes","Gas","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013167","SITE_01447","Room_00005221","Stove/Oven","No",,"Unknown","Unknown","General Electric","PHS920SF1SS","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013168","SITE_01448","Room_00005229","Stove/Oven","No",,"Unknown","Unknown","Kenmore","362. 61742000","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013169","SITE_01449","Room_00005245","Stove/Oven","Yes",2011,,"N/A","General Electric","P2S975SEM3SS","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013170","SITE_01450","Room_00005255","Stove/Oven","No",,"Unknown","Unknown","Magic Chef","Unknown","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013171","SITE_01451","Room_00005267","Stove/Oven","Yes",2005,,"N/A","Frigidaire","Fed355esa","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
