"PK_ApplianceID","CK_SiteID","CK_RoomID","Type","Year of Manufacture on Nameplate","Vintage","Vintage_notes","Serial","Make","Model","Energy Star","Primary Dryer","Washer-Dryer Matched Pair","Dryer Fuel","Dryer Gas Line Available","Heat Pump Dryer","Dryer Vented","Wifi Enabled","Notes","Room Name","Room Type"
"Appliance_00005109","SITE_00379","Room_00001653","Dryer","No",,"Unknown","Unknown","Kenmore","110.76612693 76612","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00005110","SITE_00380","Room_00001669","Dryer","No",,"Unknown","Unknown","Maytag","110.69422801","Unknown","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005111","SITE_00382","Room_00001702","Dryer","No",,"Unknown","Unknown","Kenmore","86873100","Unknown","Yes","No","Electric","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005112","SITE_00383","Room_00001720","Dryer","No",,"Unknown","Unknown","Maytag","Mde308dayw","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005113","SITE_00384","Room_00001733","Dryer","No",,"Unknown","Unknown","Sears","110.86870100","No","Yes","No","Electric","Unknown","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00005114","SITE_00385","Room_00001745","Dryer","No",,"Unknown","Unknown","Kenmore","110.68422700","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00005115","SITE_00386","Room_00001764","Dryer","No",,"Unknown","Unknown","KitchenAid","Keys677eq0","Unknown","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005116","SITE_00387","Room_00001779","Dryer","No",,"Unknown","Unknown","Maytag","Lde512","Unknown","Yes","No","Electric","No","No","Yes","No","N/A","Mechanical_1","Mechanical"
"Appliance_00005117","SITE_00388","Room_00001794","Dryer","No",,"Unknown","Unknown","Maytag","Medc555dwi","Unknown","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005118","SITE_00389","Room_00001802","Dryer","Yes",2010,,"N/A","Frigidaire","Faq7073kw0","Yes","Yes","Yes","Electric","No","No","Yes","No","N/A","Bathroom_2","Bathroom"
"Appliance_00006456","SITE_00390","Room_00009062","Dryer","No",,"Unknown","M22856953","Kenmore","110.61202011","No","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006458","SITE_00392","Room_00009076","Dryer","No",2003,,"MP3743707","Whirlpool","LER5636LQ0","No","Yes","Yes","Electric","Yes","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00006461","SITE_00393","Room_00009092","Dryer","No",2008,,"MW3517111","Maytag","MED5870TW0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006457","SITE_00394","Room_00009104","Dryer","No",,"Unknown","MS5107557","Maytag","GEQ9800PW2","No","Yes","Yes","Electric","Yes","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00006420","SITE_00396","Room_00009133","Dryer","No",1996,,"MF2301490","Whirlpool","LGR8857EQ0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006459","SITE_00397","Room_00009161","Dryer","Yes",2005,,"N/A","Frigidaire","GLE02152ES0","No","Yes","No","Electric","No","No","Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00006471","SITE_00398","Room_00009174","Dryer","No",1984,,"M44601040","Whirlpool","LE5720XPW0","No","Yes","No","Electric","No","No","Yes","No","N/A","Basement_1","Basement"
"Appliance_00006475","SITE_00399","Room_00009186","Dryer","No",2004,,"MR1503429","Estate","Tedss40jq3","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006486","SITE_00400","Room_00009207","Dryer","No",2013,,"M33403403","Whirlpool","wed5700ac1","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006715","SITE_00401","Room_00009229","Dryer","No",2007,,"MT4119638","Whirlpool","WED5500SQ0","Unknown","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006415","SITE_00402","Room_00009242","Dryer","No",2001,,"105KWEL31972","Kenmore","796.69002000","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006454","SITE_00403","Room_00009250","Dryer","No",,"Unknown","11207035SM","Maytag","MDE3000AYW","No","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006469","SITE_00404","Room_00009281","Dryer","No",,"Unknown","M63394099","Sears","86581810","No","Yes","No","Electric","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006437","SITE_00405","Room_00009295","Dryer","No",2008,,"810KWDJOO626","LG","Dlex3001p","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Hall_2","Hall"
"Appliance_00006460","SITE_00406","Room_00009323","Dryer","Yes",2001,,"N/A","Kenmore","417.82142101","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006473","SITE_00407","Room_00009336","Dryer","No",,"Unknown","MX4488822","Kenmore","86873100","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Closet_2","Closet"
"Appliance_00006472","SITE_00408","Room_00009339","Dryer","No",,"Unknown","62440261CV","Maytag","Mde5500ayw","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006453","SITE_00409","Room_00009364","Dryer","No",,"Unknown","MG0885470","Kenmore","66812690","No","Yes","No","Electric","No","No","Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00006487","SITE_00410","Room_00009383","Dryer","No",1999,,"MJ0305352","Kenmore","110.88752791","No","Yes","Yes","Electric","No","No","No","No","combo unit","Basement_1","Basement"
"Appliance_00006488","SITE_00411","Room_00009395","Dryer","No",2013,,"AA751186A","General Electric","gtdp280ed0ww","No","Yes","No","Electric","No","No","No","No","N/A","Laundry_1","Laundry"
"Appliance_00006647","SITE_00412","Room_00009402","Dryer","No",2016,,"M54444391","Sears","110.65132411","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00006426","SITE_00413","Room_00009414","Dryer","No",2013,,"M32612612","Maytag","Med6000aw0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Bedroom_2","Bedroom"
"Appliance_00006476","SITE_00414","Room_00009427","Dryer","No",2008,,"MW3803198","Maytag","Mede500vw0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00006427","SITE_00415","Room_00009447","Dryer","No",1996,,"12893214QF","Jenn Air","Jde1000w","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006478","SITE_00416","Room_00009461","Dryer","No",2004,,"12626053EJ","Maytag","MDG6657BWW","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00006481","SITE_00418","Room_00009497","Dryer","No",,"Unknown","855090082679018608","Bosch","WTMC3300US/01","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005960","SITE_00419","Room_00009507","Dryer","No",2006,,"MT3011947","Whirlpool","WED6400SW0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006338","SITE_00420","Room_00009513","Dryer","No",,"Unknown","M11665563","Whirlpool","WED4800XQ0","No","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006356","SITE_00421","Room_00009520","Dryer","No",,"Unknown","M10906247","Whirlpool","WED94HEXW0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005961","SITE_00422","Room_00009533","Dryer","No",2012,,"M24873466","Maytag","MEDC200XW1","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006716","SITE_00423","Room_00009550","Dryer","No",,"Unknown","MP0875842","Whirlpool","LER5620KQ1","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006717","SITE_00424","Room_00009565","Dryer","No",,"Unknown","MU2419826","Kenmore","110.67322600","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006718","SITE_00425","Room_00009582","Dryer","No",,"Unknown","307KWZH84845","LG","Dlex3470v","Unknown","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006306","SITE_00426","Room_00009586","Dryer","No",,"Unknown","DM705288A","General Electric","Dcvh515ef0ww","No","Yes","No","Electric","No","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00006275","SITE_00427","Room_00009596","Dryer","No",,"Unknown","28059339YK","Maytag","Mde6000ayq","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006329","SITE_00428","Room_00009612","Dryer","No",,"Unknown","110.86580800","Kenmore","M33303928","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005962","SITE_00429","Room_00009637","Dryer","No",2004,,"MR3124918","Sears","110.64852400","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006491","SITE_00433","Room_00009666","Dryer","No",2011,,"AV2 30652G","General Electric","DDE5700GALWH","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006332","SITE_00435","Room_00009685","Dryer","No",,"Unknown","Unknown","Kenmore","Unknown","Unknown","Yes","Yes","Electric","Unknown","No","Yes","No","In use. Stacked set","Bedroom_1","Bedroom"
"Appliance_00006348","SITE_00436","Room_00009701","Dryer","No",,"Unknown","M91848691","Kenmore","86870100","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00006349","SITE_00439","Room_00009726","Dryer","No",2015,,"M54925616","Whirlpool","Wed49stbw1","No","Yes","No","Electric","No","No","Yes","No","N/A","Kitchen_2","Kitchen"
"Appliance_00006386","SITE_00444","Room_00009761","Dryer","No",2016,,"M63079699","Amana","NED4655EW1","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00006320","SITE_00445","Room_00009769","Dryer","No",,"Unknown","M11645939","Estate","Eed4400wq0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00006369","SITE_00448","Room_00009800","Dryer","No",1989,,"M92035947","Whirlpool","LE5705XPW1","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00006351","SITE_00449","Room_00009805","Dryer","No",,"Unknown","SV71612AA","General Electric","DCXR453EV0WW","No","Yes","No","Electric","No","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00006323","SITE_00450","Room_00009821","Dryer","No",1994,,"MD4701795","Kenmore","110.96529120","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00005966","SITE_00453","Room_00009839","Dryer","No",2016,,"VG710120A","Hotpoint","NVLR333EE0WW","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006428","SITE_00454","Room_00009846","Dryer","No",2015,,"VF739573A","General Electric","Dbsr453eb2ww","No","Yes","No","Electric","No","No","Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00006435","SITE_00455","Room_00009856","Dryer","No",,"Unknown","DH80558A","General Electric","djxr433ec2ww","No","Yes","Unknown","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006430","SITE_00456","Room_00009863","Dryer","No",,"Unknown","FH807420A","General Electric","Dbxr463ed2ww","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00006490","SITE_00458","Room_00009886","Dryer","No",2006,,"TL202362H","Hotpoint","DLB3600SBLAD","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006432","SITE_00462","Room_00009925","Dryer","No",,"Unknown","M12275163","Estate","eed4400wq0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006389","SITE_00465","Room_00009945","Dryer","No",,"Unknown","MR3208673","Sears","110.62512102","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00006429","SITE_00468","Room_00009965","Dryer","No",,"Unknown","MF4426929","Whirlpool","Ler4634eq0","No","Yes","No","Electric","No","No","Yes","No","N/A","Living Room_1","Living Room"
"Appliance_00006434","SITE_00469","Room_00009969","Dryer","No",,"Unknown","10614282SQ","Maytag","lde9206ace","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006612","SITE_00470","Room_00009977","Dryer","No",2008,,"HR791072A","Fisher & Paykel","DE60FA-US2","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Hall_8","Hall"
"Appliance_00022772","SITE_00473","Room_00010032","Dryer","No",,"Unknown","GH701790A","GE","dbxr463ed2ww","Unknown","Yes","Unknown","Electric","No","No","No","No","N/A","Laundry_1","Laundry"
"Appliance_00006724","SITE_00475","Room_00010054","Dryer","No",,"Unknown","MS2408398","Kenmore","110.66662500","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022773","SITE_00476","Room_00010063","Dryer","No",2012,,"M24396301","Kenmore","110.61202011","Unknown","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022774","SITE_00478","Room_00010087","Dryer","No",,"Unknown","RH700758B","Hotpoint","NBXR463EB3WW","No","Yes","Yes","Electric","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022775","SITE_00479","Room_00010101","Dryer","No",2015,,"M53320570","Whirlpool","WED4815EW0","Unknown","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022776","SITE_00480","Room_00010122","Dryer","No",2005,,"MS1310814","Roper","REX5634PQ0","Unknown","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022777","SITE_00482","Room_00010147","Dryer","Yes",2011,,"N/A","Samsung","dv331aerxaa01","Unknown","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006725","SITE_00484","Room_00010163","Dryer","No",,"Unknown","M20104366","Whirlpool","Wed4800xq1","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00022778","SITE_00485","Room_00010167","Dryer","No",,"Unknown","FZ738230A","GE","GTDP490ED0WS","Unknown","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022779","SITE_00486","Room_00010174","Dryer","Yes",2012,,"N/A","Frigidaire","FAQE7001LW0","Unknown","Yes","Yes","Electric","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022783","SITE_00490","Room_00010208","Dryer","No",,"Unknown","MV700619A","GE","GTDP200EM1WW","Unknown","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006272","SITE_00491","Room_00010222","Dryer","No",,"Unknown","M33747854","Maytag","MEDC200XW3","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006295","SITE_00492","Room_00010242","Dryer","No",,"Unknown","507KWDJ68882","LG","Dle3170w","Yes","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006492","SITE_00493","Room_00010266","Dryer","No",,"Unknown","MY5053696","Maytag","MEDC400VW0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00006399","SITE_00494","Room_00010278","Dryer","No",2004,,"XE42903182","Kenmore","417.94812301","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005967","SITE_00495","Room_00010281","Dryer","No",2013,,"LA725101A","General Electric","DPSR405EA1WW","No","Yes","Unknown","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005968","SITE_00497","Room_00010324","Dryer","No",2014,,"0BEZ5AEF103621Y","Samsung","Wf42h5200ap/a2","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Basement_1","Basement"
"Appliance_00006347","SITE_00498","Room_00010336","Dryer","No",,"Unknown","607KWEL5J988","Kenmore","796.81182310","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005969","SITE_00499","Room_00010362","Dryer","No",2014,,"ZD764145C","General Electric","Gtdp200ef4ws","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005970","SITE_00500","Room_00010375","Dryer","No",2000,,"10480554YZ","Maytag","MDE5500AYW","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023719","SITE_00501",,"Dryer","Yes",2009,,"Unknown","Maytag","Unknown","No","Yes","Yes","Electric","No","No","Yes","N/A","N/A","Unknown","Kitchen"
"Appliance_00006318","SITE_00502","Room_00010400","Dryer","No",2017,,"703KWSB52014","Kenmore","796.81382410","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006398","SITE_00503","Room_00010408","Dryer","No",,"Unknown","M50611333","Whirlpool","WED4815EW0","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006317","SITE_00504","Room_00010420","Dryer","No",,"Unknown","MY0705102","Whirlpool","Wed9200sq1","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005971","SITE_00505","Room_00010446","Dryer","No",2002,,"42431104AR","Maytag","MDE5500AYW","No","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Bathroom_1","Bathroom"
"Appliance_00006391","SITE_00506","Room_00010469","Dryer","No",2007,,"MU4602154","Whirlpool","Wed8410sw1","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005972","SITE_00507","Room_00010480","Dryer","No",2000,,"10503323YW","Maytag","MDE6200AYW","No","Yes","No","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005973","SITE_00508","Room_00010483","Dryer","No",1992,,"MB3533854","Kenmore","110.96274100","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022784","SITE_00509","Room_00010512","Dryer","No",,"Unknown","RS714643A","GE","DCVH680EJ1WW","Unknown","No","Yes","Electric","Yes","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00005974","SITE_00510","Room_00010533","Dryer","No",2013,,"M33406527","Maytag","MEDC400BW0","No","Yes","Yes","Electric","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005975","SITE_00511","Room_00010548","Dryer","No",2011,,"M14288443","Maytag","Medc200xw1","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00005976","SITE_00512","Room_00010556","Dryer","No",2003,,"XD35221713","Kenmore","417.83042300","No","Yes","No","Electric","No","No","No","No","N/A","Laundry_1","Laundry"
"Appliance_00005977","SITE_00513","Room_00010573","Dryer","No",2015,,"M50914119","Amana","NED4655EW0","No","Yes","No","Electric","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006379","SITE_00514","Room_00010578","Dryer","No",,"Unknown","62442356CV","Maytag","Mde5500ayw","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006606","SITE_00515","Room_00010590","Dryer","Yes",2015,,"N/A","Samsung","DV42H5200EP/A3","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00005978","SITE_00516","Room_00010613","Dryer","No",,"Unknown","Unknown","LG","Dle1101w","Yes","Yes","Yes","Electric","No","No","Yes","Yes","N/A","Laundry_1","Laundry"
